Risk_Flag,Interest_Revenue,Sampling_Weight,Application_Date,Age,Income,Debt_Ratio,Nb_Borrowers,Region,Bank_Relationship,Loan_Amt,Loan_Amt_Req,LTV,FICO_Score,Prior_Custom_Score,Current_Custom_Score,CB_Age_Oldest_TL,CB_Age_Newest_TL,CB_Avg_Mos_File,CB_Nb_Sat_TL,CB_Nb_60_Plus_TL,CB_Nb_90_Plus_TL,CB_Pct_Sat_TL,CB_Mos_Since_Dlq,CB_Max_Dlq_12_Mos,CB_Max_Dlq_Ever,CB_Nb_Total_TL,CB_Nb_TL_Open_12,CB_Pct_IL_TL,CB_Nb_Inq_6_Mos,CB_Nb_Inq_6_Mos_excl_7_Days,CB_Rev_Util,CB_IL_Util,CB_Nb_Rev_TL_w_Bal,CB_Nb_IL_TL_w_Bal,CB_Nb_Rev_Tl_75_Pct_Limit,CB_Pct_TL_w_Bal
1,589,48.4082,20110801,51,10833,24,2,REG5,NA,281521,100000,41,792,307,245,193,17,119,12,0,0,100,999,7,8,14,0,33,2,2,17,.,2,1,0,75
0,312,1,20110901,36,19193,14,2,REG5,M_Open,372000,37200,95,661,236,204,208,3,56,14,2,1,88,57,0,5,43,4,13,4,4,14,.,5,1,3,55
1,721,48.4082,20100601,43,4583,27,2,REG5,O_Open,100000,22000,85,708,294,231,199,15,68,33,0,0,100,999,7,8,13,0,33,0,0,26,88,3,3,2,40
0,555.5,1,20100801,29,6875,30,1,REG5,NA,143296,32000,99,692,230,192,72,5,22,10,0,0,100,999,7,8,8,2,40,1,0,64,73,6,2,1,100
0,1022.09,1,20111201,51,3500,42,1,REG5,NA,87768,20000,98,721,256,218,126,5,64,12,0,0,100,999,7,8,8,2,31,0,0,66,.,2,1,2,75
0,13.5,1,20100701,76,9547,18,2,REG5,M_Open,129065,30000,90,691,241,245,391,6,66,17,3,3,100,999,7,8,37,3,41,1,1,1,72,1,2,0,71
0,201.5,1,20101101,45,6383,28,1,REG5,NA,161942,45000,89,744,290,252,.,10,90,25,0,0,92,6,4,6,0,1,28,0,0,8,55,4,3,0,73
0,9,1,20110101,39,45003,10,1,REG5,M_Open,650000,100000,82,749,286,238,176,5,78,37,0,0,100,999,7,8,36,4,37,2,2,0,80,2,3,0,42
0,796.5,1,20110301,48,7111,13,2,REG5,O_Open,195306,50000,27,675,254,202,144,21,95,12,4,1,71,29,6,2,3,0,29,0,0,43,.,2,.,0,67
0,0,1,20100501,64,3059,39,2,REG5,M_Open,147305,30000,100,706,259,195,196,145,164,5,1,1,71,47,6,3,19,0,29,0,0,.,.,.,1,.,100
0,821.86,1,20101001,23,3752,25,1,REG5,NA,68000,16300,100,672,222,162,.,2,17,11,0,0,100,999,7,8,0,6,8,2,2,65,.,6,1,1,70
1,478.5,48.4082,20101201,33,22500,19,2,REG5,M_Open,249565,40900,100,662,236,192,145,1,51,7,3,2,80,58,6,2,15,2,50,1,1,43,61,3,2,0,100
0,258.5,1,20101001,57,3500,24,1,REG5,M_Open,60330,26000,99,698,260,237,153,5,76,24,1,1,90,9,4,6,50,2,66,1,1,14,23,4,8,0,71
0,698.41,1,20101001,30,8000,18,2,REG5,O_Open,142541,13700,100,645,221,154,186,4,35,19,0,0,95,8,4,6,36,2,32,0,0,79,90,5,3,4,62
0,1150.46,1,20110201,33,6667,27,1,REG5,O_Ever,146353,22300,100,704,270,199,73,8,56,15,0,0,100,999,7,8,4,1,47,1,1,96,68,2,3,1,100
0,237,1,20100401,47,2262,38,1,REG5,NA,54249,5000,83,666,246,199,26,2,51,7,0,0,90,4,4,6,3,2,60,2,1,28,77,2,3,0,83
0,1414.88,1,20100301,39,3793,45,2,REG5,O_Ever,66870,28220,100,690,265,203,291,8,88,14,0,0,100,999,7,8,8,1,29,0,0,100,67,5,2,4,100
0,785.05,1,20110401,59,3750,28,1,REG5,M_Open,88519,15000,83,735,273,214,126,12,60,11,0,0,100,999,7,8,15,0,33,0,0,53,86,2,2,2,80
0,1375.5,1,20100501,31,13100,33,1,REG5,NA,443000,71000,90,660,261,218,121,4,61,29,0,0,90,13,6,6,1,3,37,1,1,39,32,4,6,2,69
1,1879.5,48.4082,20100601,50,10417,40,2,REG5,NA,266004,45350,100,749,281,249,160,5,79,27,0,0,100,999,7,8,21,2,56,0,0,46,26,3,3,1,67
1,360,48.4082,20110401,39,6200,26,2,REG5,O_Ever,138000,50000,100,646,222,196,188,7,96,23,5,3,74,12,6,2,12,1,35,2,2,23,40,4,4,0,67
0,480,1,20110501,42,5833,29,1,REG5,O_Ever,87879,58000,94,628,230,179,224,17,122,13,3,2,58,8,2,2,33,0,32,0,0,55,47,4,4,0,62
0,137.5,1,20101001,33,1917,42,1,REG5,O_Open,76001,20000,53,690,257,218,66,5,32,32,0,0,100,999,7,8,33,5,6,1,1,14,.,10,.,1,39
0,450,1,20101101,35,3333,23,1,REG5,NA,68000,16500,96,639,224,174,30,2,43,14,1,0,88,2,3,5,3,3,38,0,0,44,86,4,2,1,50
1,1106.81,48.4082,20111201,48,6250,32,1,REG5,NA,209878,22000,90,695,236,202,63,6,161,27,0,0,89,18,6,6,5,1,14,1,1,63,.,3,1,3,45
0,75.5,1,20101201,38,4750,35,1,REG5,M_Open,95001,54000,90,605,232,199,266,4,69,21,2,1,88,2,0,2,55,4,50,5,5,5,36,3,4,0,100
1,704,48.4082,20110101,39,20833,28,2,REG5,M_Open,320000,50000,89,645,237,206,172,7,70,37,2,1,90,7,4,5,60,2,63,0,0,44,53,6,3,1,71
1,1353.5,48.4082,20101201,52,6850,35,2,REG5,O_Open,242085,50000,77,777,305,254,280,6,109,21,0,0,100,999,7,8,21,1,33,0,0,19,82,3,3,0,60
1,231.5,48.4082,20110901,62,10417,23,2,REG5,O_Ever,301000,30675,90,718,289,223,351,8,93,30,0,0,90,1,4,6,28,1,7,1,1,9,.,7,.,0,57
1,177,48.4082,20110801,54,5000,11,2,REG5,M_Open,50947,15000,87,770,291,263,325,1,89,22,0,0,100,999,7,8,17,4,33,3,3,6,.,2,1,0,33
1,1371.5,48.4082,20110501,50,3900,45,1,REG5,M_Open,150000,61429,90,684,242,215,196,23,69,20,3,3,100,999,6,8,31,0,30,1,1,35,.,1,2,0,50
0,0,1,20100701,87,1604,50,2,REG5,O_Ever,83714,28000,47,814,299,249,252,60,186,13,0,0,100,999,7,8,13,0,15,0,0,0,.,0,1,.,20
1,915.5,48.4082,20120201,45,9000,36,1,REG5,O_Ever,250000,70000,77,748,282,230,258,3,81,35,0,0,97,44,6,6,28,4,31,2,2,29,75,8,4,0,75
0,759.93,1,20110401,31,3250,30,2,REG5,M_Open,105000,15000,89,600,213,140,194,11,85,11,3,2,43,3,3,2,30,1,36,0,0,55,.,4,1,1,83
0,1803.5,1,20100401,38,8333,35,1,REG5,M_Open,235000,85000,68,648,232,162,363,3,24,17,0,0,94,33,6,6,39,7,29,1,1,68,99,8,3,1,92
1,27,48.4082,20110901,50,1833,51,1,REG5,M_Open,141413,14000,72,789,302,271,311,5,92,23,0,0,100,999,7,8,16,2,8,1,1,1,.,2,1,0,25
0,34,1,20101001,76,2571,29,2,REG5,NA,107807,50000,46,816,285,276,95,11,131,8,0,0,100,999,7,8,2,1,0,0,0,1,.,3,.,0,38
0,1147,1,20100501,47,8046,26,2,REG5,O_Ever,150000,120000,80,590,189,131,.,4,42,22,4,2,92,38,6,5,26,2,24,4,4,75,74,13,1,6,82
0,35.5,1,20110601,52,3176,37,1,REG5,M_Ever,93062,33000,77,791,300,270,.,10,98,23,0,0,100,999,7,8,38,1,29,2,2,1,35,6,2,0,73
1,1457.27,48.4082,20110801,43,10000,14,1,REG5,NA,133451,29000,100,717,253,209,160,17,39,10,0,0,100,999,7,8,8,0,36,0,0,62,56,3,2,1,100
1,13.5,48.4082,20111201,72,2146,35,1,REG5,O_Open,64774,50000,77,819,320,276,236,28,142,19,0,0,100,999,7,8,11,0,11,0,0,1,.,2,1,0,30
0,858.12,1,20110101,84,3189,36,2,REG5,O_Open,80000,16800,96,662,228,164,184,3,35,8,0,0,100,999,7,8,8,3,75,1,1,103,89,1,4,1,100
0,516.55,1,20110501,52,2395,36,1,REG5,NA,44000,10000,23,644,228,167,242,14,106,15,2,2,56,6,4,2,7,0,28,0,0,67,.,5,2,1,78
0,0,1,20100501,27,10000,21,1,REG5,NA,270000,39500,85,658,227,183,8,7,8,2,0,0,100,999,7,8,2,2,100,0,0,.,81,.,2,.,100
0,1189,1,20110201,54,6833,20,1,REG5,NA,128846,60000,100,723,286,237,151,5,107,18,0,0,100,999,7,8,1,3,28,1,1,47,92,6,3,0,75
0,202,1,20100801,58,3500,34,1,REG5,O_Open,169167,80000,47,780,303,267,162,7,137,26,0,0,100,999,7,8,23,2,12,0,0,12,.,6,.,0,35
0,1551.5,1,20101001,51,4167,44,1,REG5,M_Open,203992,50000,81,692,245,160,210,20,27,4,0,0,100,999,7,8,51,0,50,1,1,102,97,2,2,1,100
1,10.5,48.4082,20110701,51,10000,17,1,REG5,O_Open,126045,113440,90,790,294,244,211,7,85,38,0,0,97,51,6,6,38,1,8,1,1,0,.,1,.,0,4
1,941.5,48.4082,20100501,39,3477,50,2,REG5,O_Open,101756,27000,79,660,216,183,165,6,61,18,1,1,79,2,4,3,22,5,58,1,1,26,64,4,6,0,91
0,654,1,20100301,59,8167,3,1,REG5,M_Open,128932,15000,93,771,290,249,122,5,105,18,0,0,100,999,7,8,28,2,44,4,4,11,.,2,1,0,75
0,1039.24,1,20100501,47,4583,29,2,REG5,NA,110000,20000,85,675,236,197,.,6,57,18,1,1,100,999,6,8,0,3,44,5,5,31,77,4,2,1,86
1,254.79,48.4082,20110501,24,4042,26,2,REG5,M_Open,112000,5000,98,609,212,173,243,4,42,31,0,0,100,999,7,8,61,5,35,4,4,91,57,10,3,5,93
1,170,48.4082,20100501,58,4167,39,2,REG5,NA,222519,50000,49,793,296,276,136,17,77,7,0,0,100,999,7,8,6,0,14,0,0,6,.,2,1,0,75
0,388,1,20111201,28,4583,22,1,REG5,M_Open,110385,22000,90,751,278,229,74,2,47,24,0,0,100,999,7,8,26,1,12,2,2,8,.,2,1,0,38
1,124.5,48.4082,20101001,45,4584,22,1,REG5,O_Ever,95000,20000,98,661,234,197,63,4,19,8,0,0,88,36,6,6,13,5,25,0,0,20,92,3,2,0,83
1,1010.38,48.4082,20110601,34,18750,16,2,REG5,O_Ever,325000,20000,94,622,220,193,170,11,80,14,4,0,72,6,3,5,21,2,44,0,0,65,68,3,4,0,100
1,185,48.4082,20110201,50,8000,9,2,REG5,O_Open,168432,50000,30,771,317,265,317,21,97,15,0,0,100,999,7,8,31,0,27,1,1,5,.,3,.,1,60
1,974,48.4082,20100401,34,33333,8,1,REG5,NA,304320,100000,60,732,291,259,105,4,72,30,0,0,100,999,7,8,4,1,20,0,0,27,51,2,3,0,55
0,606.5,1,20100301,40,14583,18,2,REG5,M_Open,284000,52600,90,687,226,175,155,4,53,17,1,1,83,23,6,4,36,1,44,3,3,43,78,4,4,1,80
0,1519.5,1,20110501,59,13334,16,1,REG5,O_Open,172001,83000,90,711,308,253,204,14,88,51,0,0,100,999,7,8,64,0,40,0,0,34,53,6,9,1,75
1,105.5,48.4082,20110601,49,4833,32,1,REG5,O_Ever,110885,50000,81,804,312,283,252,24,114,11,0,0,100,999,7,8,25,0,27,0,0,4,39,3,2,0,56
1,270.5,48.4082,20100901,21,2500,32,1,REG5,O_Open,101514,50000,49,678,242,205,231,2,18,6,1,1,100,999,7,8,20,4,0,2,2,8,.,2,.,0,50
0,989.5,1,20100301,60,7142,31,2,REG5,M_Open,262013,54000,95,705,253,185,251,2,113,56,0,0,100,999,7,8,63,4,33,6,6,45,108,16,3,6,76
1,4.5,48.4082,20110301,35,6833,35,2,REG5,O_Open,174500,50000,91,784,312,261,165,26,103,20,0,0,100,999,7,8,17,0,60,0,0,0,55,1,3,0,50
1,119,48.4082,20100601,57,2333,41,1,REG5,O_Ever,64521,22000,79,761,304,267,161,3,85,24,0,0,100,999,7,8,8,1,21,1,1,5,75,4,2,0,50
0,648,1,20110501,55,4167,20,1,REG5,O_Open,75000,20000,77,700,241,199,191,1,39,23,0,0,100,999,7,8,35,5,19,3,3,30,97,6,2,1,44
0,251.5,1,20100701,34,10000,15,1,REG5,O_Ever,86000,21000,100,615,221,147,132,1,9,12,0,0,100,999,7,8,5,10,23,8,8,31,98,7,3,1,85
1,517,48.4082,20110701,69,1978,50,1,REG5,O_Open,86628,50000,58,731,262,234,193,23,43,8,0,0,100,999,7,8,18,0,13,0,0,45,9,5,1,0,86
1,1254.65,48.4082,20100701,79,1726,45,2,REG5,NA,92967,25000,61,702,291,242,117,37,119,9,1,0,90,22,6,5,18,0,20,0,0,24,.,5,1,0,100
0,261.5,1,20100901,40,3650,35,2,REG5,NA,97000,19400,100,750,294,247,.,2,79,18,0,0,100,999,7,8,0,2,42,2,2,21,73,4,3,0,78
0,3742.5,1,20100801,33,17000,31,1,REG5,O_Open,334426,119000,95,721,242,200,178,1,73,6,0,0,100,999,7,8,11,1,38,3,3,98,.,3,2,1,83
0,3330.5,1,20100701,40,6450,50,2,REG5,O_Open,193000,115000,89,612,240,156,237,6,108,16,0,0,69,1,4,6,17,1,13,1,1,93,.,4,1,3,83
0,766,1,20100801,31,5833,26,2,REG5,M_Ever,133527,23000,89,674,240,172,325,13,106,12,0,0,62,1,4,6,33,0,38,0,0,92,14,2,2,.,80
1,781.5,48.4082,20101201,49,6833,28,2,REG5,O_Ever,168021,29000,100,741,278,229,150,4,76,19,0,0,100,999,7,8,29,1,20,2,2,46,.,2,1,1,44
1,548,48.4082,20110701,55,3500,54,1,REG5,M_Open,146000,70000,78,666,276,229,357,19,115,16,1,1,76,36,6,6,17,0,35,1,1,21,6,4,3,0,73
0,491,1,20101101,55,3375,30,1,REG5,O_Open,70418,67000,95,716,262,215,146,1,69,16,0,0,100,999,7,8,20,6,25,2,2,43,98,3,2,0,63
1,910.2,48.4082,20100801,39,5008,36,1,REG5,NA,146923,18000,99,680,226,162,214,2,17,8,0,0,90,.,6,6,10,3,20,0,0,52,.,4,1,0,71
1,914,48.4082,20100501,46,5583,31,2,REG5,NA,146081,35000,100,720,285,234,224,19,97,21,0,0,100,999,7,8,21,0,33,0,0,57,49,2,2,2,36
0,698,1,20101001,63,7708,49,1,REG5,M_Ever,366613,98000,65,726,286,230,160,1,67,23,0,0,100,999,7,8,33,4,17,4,4,22,.,5,1,0,55
0,2220.5,1,20111101,40,5833,29,1,REG5,M_Open,195000,51000,87,656,236,163,180,2,63,46,0,0,98,38,6,6,23,6,44,2,2,77,93,8,5,6,81
1,421,48.4082,20110101,29,10000,22,2,REG5,NA,212000,67500,76,735,281,240,30,6,37,18,0,0,100,999,7,8,2,3,44,0,0,17,21,2,2,0,44
1,796.5,48.4082,20110301,45,4117,21,2,REG5,M_Open,83516,22400,90,731,297,244,145,3,66,20,0,0,95,61,6,6,25,2,35,0,0,22,66,4,3,0,70
0,400.31,1,20101001,36,5083,24,2,REG5,M_Open,123000,8000,100,658,221,177,168,1,71,22,2,2,96,66,6,2,21,2,33,3,3,91,70,2,4,1,100
1,1142.5,48.4082,20110101,39,7600,33,2,REG5,NA,290000,100000,90,762,275,232,.,6,55,6,0,0,100,999,7,8,0,3,67,1,1,15,101,2,2,0,100
0,3442.85,1,20100401,46,5373,38,2,REG5,O_Open,200000,68000,90,629,238,165,176,19,65,16,1,1,71,20,6,2,17,0,82,1,0,90,72,1,3,1,100
0,629.5,1,20100901,63,1892,27,1,REG5,M_Open,70612,17500,74,604,241,182,88,4,43,9,1,0,82,2,3,5,12,2,27,1,1,22,.,3,1,0,57
0,1046,1,20100401,49,19583,15,2,REG5,M_Ever,300000,30000,90,628,223,204,217,8,77,48,0,0,90,11,4,6,29,2,22,5,3,42,80,14,4,3,70
0,530.5,1,20110201,52,4567,45,2,REG5,NA,97000,30000,98,664,265,205,77,17,52,18,1,0,95,4,3,5,14,0,42,1,1,30,68,6,4,1,77
0,670.5,1,20100501,38,12500,24,1,REG5,M_Open,144827,70000,97,789,292,257,188,17,107,9,0,0,100,999,7,8,16,0,33,0,0,0,69,1,2,0,57
0,4,1,20100701,71,3780,33,1,REG5,O_Open,171000,40000,82,625,222,175,191,2,75,16,2,2,67,5,4,4,15,3,62,2,2,0,44,1,5,0,55
0,1030.5,1,20100301,43,5893,23,1,REG5,M_Open,91001,81900,90,702,259,233,335,8,79,26,1,1,100,999,0,8,19,1,35,1,1,26,68,4,2,1,50
0,589.88,1,20100801,43,3332,31,1,REG5,NA,89900,11300,98,620,210,154,.,7,58,15,1,1,88,3,4,6,0,1,19,2,2,69,.,10,1,2,92
0,1028,1,20100301,50,8750,42,1,REG5,M_Open,240345,50000,73,726,257,213,300,5,108,13,1,0,93,72,6,5,9,1,50,1,1,63,67,1,2,1,80
0,422.1,1,20100501,69,3667,31,1,REG5,M_Open,38202,8000,75,675,263,219,293,2,78,26,0,0,100,999,7,8,27,4,26,1,1,50,75,8,2,3,61
0,155.5,1,20110201,78,5224,41,1,REG5,M_Open,88897,33300,100,636,256,188,120,13,95,8,2,2,73,1,0,2,19,0,27,0,0,8,.,3,2,0,75
0,1081.5,1,20100601,53,3718,31,1,REG5,NA,105386,25000,100,736,259,226,72,1,52,6,0,0,100,999,7,8,1,1,43,1,1,42,.,2,2,1,80
1,239.5,48.4082,20101001,66,2833,43,1,REG5,NA,115810,10000,43,717,279,235,179,27,117,20,1,1,95,13,6,2,6,0,29,1,1,14,.,6,1,1,54
1,42,48.4082,20110701,41,6667,25,1,REG5,O_Open,164542,45200,90,740,303,255,199,12,87,12,0,0,92,9,4,6,14,0,17,0,0,1,.,3,1,0,67
1,1222.5,48.4082,20110901,41,15000,20,1,REG5,O_Open,273000,32000,99,717,286,238,310,1,83,25,0,0,100,999,7,8,13,4,32,1,1,28,83,3,4,1,62
0,136.5,1,20100601,36,1917,36,1,REG5,O_Open,68869,17000,41,788,296,273,133,14,63,5,0,0,100,999,7,8,6,0,40,0,0,4,44,1,2,0,75
0,815,1,20100601,34,33334,21,2,REG5,O_Ever,965001,150000,70,687,287,207,166,17,77,27,0,0,81,3,4,6,17,0,30,0,0,25,.,3,2,0,36
0,1020.89,1,20101101,60,2600,13,1,REG5,O_Open,66885,20000,30,629,255,183,295,12,113,18,0,0,56,2,4,6,43,0,17,0,0,58,19,7,2,3,75
1,2501.32,48.4082,20110401,58,5833,24,2,REG5,M_Ever,190145,50000,26,710,271,211,206,9,66,16,0,0,100,999,7,8,37,1,25,2,2,52,56,6,2,1,73
0,690.5,1,20110901,31,4400,34,1,REG5,M_Open,161645,50000,94,631,211,145,120,7,32,7,1,1,86,5,4,6,24,2,57,1,1,42,95,1,2,0,100
1,807.41,48.4082,20100301,24,4645,29,2,REG5,O_Open,152848,16100,80,656,217,192,136,0,21,13,0,0,100,999,7,8,29,5,43,0,0,58,73,4,2,3,75
0,433,1,20100801,72,2476,30,1,REG5,NA,78000,50000,64,773,308,263,157,18,62,12,0,0,100,999,7,8,12,0,8,0,0,13,57,8,1,0,90
0,1219.5,1,20110601,53,15000,27,2,REG5,NA,304672,50000,61,657,241,178,278,16,196,34,2,1,81,9,4,4,36,0,17,0,0,88,.,16,1,3,95
0,557.5,1,20100601,31,5900,27,2,REG5,M_Open,150000,35000,100,626,229,183,134,4,68,19,2,0,78,30,6,5,23,2,43,0,0,88,85,5,2,1,88
1,1096.5,48.4082,20111001,68,3666,36,2,REG5,NA,115139,50000,92,674,252,179,247,3,119,27,0,0,93,4,4,6,3,3,22,1,1,53,98,7,2,2,60
0,1148.74,1,20100301,34,8500,15,1,REG5,NA,223000,22300,90,672,240,193,132,2,57,18,0,0,100,999,7,8,8,2,10,5,5,74,.,5,.,2,71
0,2306.5,1,20100401,49,5500,38,2,REG5,NA,147218,50000,92,687,241,188,52,17,42,8,0,0,100,999,7,8,8,0,38,0,0,95,.,3,1,2,67
1,986.5,48.4082,20110301,63,6125,40,2,REG5,O_Open,302089,50000,89,708,244,211,437,2,149,18,1,1,90,27,6,6,18,4,19,2,2,39,.,3,1,0,42
0,67.5,1,20100701,55,4250,45,1,REG5,O_Open,97000,51600,100,785,311,260,156,19,70,15,0,0,100,999,7,8,16,0,27,2,2,2,35,2,2,0,44
1,134,48.4082,20100401,39,5000,35,1,REG5,M_Open,80757,60000,93,772,291,256,220,1,87,20,0,0,100,999,7,8,18,3,19,3,3,8,67,3,3,0,50
0,422.5,1,20100501,51,8333,44,1,REG5,NA,340000,89000,90,666,253,221,68,5,58,27,1,1,93,28,6,6,5,3,30,2,2,24,18,5,3,0,60
0,106,1,20110401,50,2653,42,1,REG5,M_Open,97797,20000,95,652,235,191,151,2,59,20,4,2,78,9,4,2,46,3,15,1,1,19,57,4,1,1,38
0,716.5,1,20100701,45,4100,36,1,REG5,NA,132731,15000,97,678,263,224,.,3,80,32,0,0,97,21,6,6,0,4,16,2,2,32,.,11,1,2,87
0,161.5,1,20110401,28,3500,31,2,REG5,O_Ever,57000,12900,100,655,239,187,163,13,57,12,2,2,79,57,6,3,4,0,57,2,0,.,.,0,1,.,67
0,339,1,20100401,37,3417,39,1,REG5,O_Open,141074,11000,90,626,212,180,84,5,73,20,3,1,73,7,3,5,2,2,45,5,5,33,8,4,1,1,75
0,579.5,1,20100501,40,4767,29,1,REG5,NA,139405,40000,93,656,227,169,.,10,43,14,0,0,93,38,6,6,0,2,53,2,2,81,92,4,2,1,86
0,1254.5,1,20110201,82,2500,45,1,REG5,O_Open,145937,25000,69,744,280,248,285,37,80,10,0,0,100,999,7,8,29,0,40,0,0,45,.,2,1,0,100
0,115,1,20100301,32,11100,15,2,REG5,NA,135000,30000,90,634,222,186,85,14,54,16,3,3,68,25,6,3,23,0,47,1,1,23,49,3,3,2,50
1,104.5,48.4082,20120201,74,3750,20,2,REG5,NA,112706,50000,44,697,257,242,257,8,79,35,1,1,86,15,6,2,7,2,14,0,0,10,31,3,1,0,33
1,985,48.4082,20100901,53,8167,28,1,REG5,M_Open,169017,50000,89,747,306,255,173,15,82,18,0,0,100,999,7,8,40,0,47,0,0,32,67,3,4,0,88
1,1002.52,48.4082,20101101,43,6000,46,2,REG5,NA,164748,20000,99,644,246,202,157,2,54,28,0,0,86,26,6,6,31,4,24,0,0,73,46,7,3,2,83
0,860.5,1,20100601,48,6625,22,2,REG5,NA,142008,38000,100,659,267,205,125,1,62,44,0,0,100,999,7,8,3,3,20,1,1,45,93,13,1,4,61
0,753.45,1,20111201,56,5949,9,2,REG5,NA,80000,15000,75,679,261,215,.,4,91,22,0,0,95,4,4,6,0,1,45,1,1,40,58,4,3,2,78
0,760.5,1,20110401,45,8583,13,1,REG5,NA,150000,22000,80,647,199,142,69,5,24,8,1,1,89,33,6,6,9,3,33,2,2,92,.,4,.,3,67
0,359.5,1,20100701,42,7430,19,2,REG5,M_Open,130342,20000,99,745,299,251,231,3,61,27,0,0,100,999,7,8,25,4,33,0,0,10,92,3,2,0,45
1,1900.22,48.4082,20100701,58,5000,50,1,REG5,M_Ever,143661,38000,90,683,265,203,181,7,98,21,0,0,100,999,7,8,37,1,33,0,0,84,94,7,2,4,91
0,1525.5,1,20110201,32,7500,25,1,REG5,NA,67001,46900,70,692,261,216,.,2,54,33,0,0,100,999,7,8,0,5,34,1,1,38,98,2,5,1,64
0,272.5,1,20110301,63,18167,21,1,REG5,NA,420000,150000,59,686,274,240,217,44,118,30,1,0,94,8,4,5,23,0,25,0,0,10,.,9,.,1,75
0,0,1,20110901,70,2373,32,1,REG5,NA,87301,50000,57,625,228,168,183,32,95,8,8,8,67,3,0,2,5,0,0,0,0,0,.,0,.,0,25
0,1000.79,1,20110801,68,1461,29,2,REG5,NA,56000,20000,72,698,261,201,160,20,98,4,1,0,80,25,6,5,15,0,0,1,1,74,.,1,.,0,100
0,500.5,1,20110101,38,9700,20,1,REG5,O_Open,171000,41000,100,620,235,166,303,2,37,30,0,0,94,19,6,6,37,3,48,7,7,39,74,10,8,1,78
0,6,1,20110601,42,4117,15,2,REG5,NA,126000,10000,86,648,224,199,235,7,123,4,13,9,44,17,6,4,9,1,44,0,0,1,48,1,2,0,60
1,0,48.4082,20100501,78,1826,41,2,REG5,O_Open,78521,50000,64,747,248,211,150,9,26,7,0,0,100,999,7,8,13,3,29,0,0,0,88,0,1,0,25
1,288,48.4082,20110801,48,14417,24,2,REG5,O_Open,295000,105000,90,721,266,227,125,1,84,39,0,0,100,999,7,8,9,8,20,5,5,10,100,8,3,1,44
0,307,1,20100701,51,3001,33,1,REG5,O_Ever,101358,7000,90,602,262,204,134,2,60,30,0,0,85,11,4,6,16,4,32,3,3,26,53,5,2,1,50
0,292.5,1,20110101,29,6167,31,2,REG5,NA,163592,50000,96,684,263,210,.,9,49,13,0,0,77,7,4,6,0,1,31,0,0,18,80,4,2,0,75
1,1008.95,48.4082,20100501,33,15000,8,2,REG5,O_Ever,103220,20000,84,733,298,243,103,8,49,17,0,0,100,999,7,8,13,1,76,0,0,19,86,1,7,0,80
0,837.5,1,20110401,45,6334,19,1,REG5,NA,128135,20000,97,636,218,156,.,0,62,30,1,1,94,21,6,3,0,4,22,2,2,67,98,12,2,4,76
0,675.77,1,20120101,47,6458,21,1,REG5,M_Open,129033,13000,100,690,266,201,113,13,21,9,0,0,100,999,7,8,14,0,11,2,2,20,.,3,1,1,50
0,580,1,20100501,52,2520,30,2,REG5,O_Ever,65099,15000,45,619,218,184,260,10,136,9,3,3,82,2,0,2,11,1,18,1,1,34,.,1,1,0,50
0,1373.23,1,20100601,81,4218,44,1,REG5,O_Open,85000,27000,93,719,268,224,71,5,85,20,0,0,100,999,7,8,6,1,35,0,0,89,64,5,2,3,78
0,812.5,1,20100801,50,5204,29,1,REG5,NA,130843,16500,95,680,222,185,148,4,22,7,0,0,100,999,7,8,18,1,43,1,1,54,.,4,1,2,100
0,574.5,1,20100601,27,5917,22,2,REG5,O_Open,76000,23200,70,631,221,164,134,6,48,11,1,1,60,3,4,4,26,2,40,0,0,49,91,4,3,0,70
0,789.36,1,20110201,53,2388,29,1,REG5,M_Open,61629,15000,100,665,255,214,288,10,77,27,0,0,96,26,6,6,44,1,44,0,0,72,86,7,2,3,100
0,105.5,1,20101001,35,4333,39,1,REG5,O_Open,150814,18000,100,742,281,245,97,9,44,26,0,0,96,60,6,6,26,1,12,0,0,5,.,5,1,0,33
0,0,1,20100401,43,41667,11,2,REG5,NA,634000,50000,82,659,241,191,301,17,74,22,1,0,68,3,4,5,5,0,48,1,0,.,44,0,4,.,80
0,103.5,1,20100901,36,2667,25,2,REG5,O_Open,78611,5000,92,668,226,147,200,4,9,2,0,0,100,999,7,8,15,1,50,2,2,97,.,1,1,1,100
0,2338.5,1,20100901,67,18750,29,1,REG5,NA,110000,99000,90,706,260,194,230,5,89,61,0,0,100,999,6,7,37,3,18,2,2,59,72,9,1,7,53
1,1041,48.4082,20111201,41,7097,50,2,REG5,M_Open,125001,36000,100,646,267,209,236,18,88,26,0,0,88,10,4,6,45,0,23,3,3,49,57,10,2,2,75
0,236,1,20101201,53,9595,42,1,REG5,M_Open,164982,120000,99,770,284,226,367,2,120,20,0,0,100,999,7,8,23,2,29,8,8,7,75,2,3,0,50
0,780.5,1,20110201,52,3475,26,1,REG5,NA,81055,17000,62,651,264,208,118,1,63,65,0,0,100,999,7,8,3,3,75,0,0,59,95,10,2,3,86
0,769.06,1,20101201,44,3000,40,1,REG5,NA,139500,15000,81,699,222,177,5,3,46,10,1,0,91,28,6,5,1,2,36,2,2,68,.,1,1,1,50
0,932,1,20100301,31,8667,19,2,REG5,O_Open,120000,37001,99,611,241,177,102,4,52,32,0,0,94,19,6,6,11,1,22,4,4,69,89,6,5,3,55
